,T,Mg_e,XAn_1,XAn_2
988,815.4396232529267,240.23107399904285,12.242040741729294,-27.85723050103863
989,814.2173112144098,239.05372973675023,14.739536243925052,-30.508552668850463
990,802.9426341951086,241.37962661842465,12.029784773471562,-27.47325580703548
991,802.9426341951086,241.37962661842465,12.029784773471562,-27.47325580703548
992,803.2941589956898,239.80623250354773,15.72299036065909,-31.556057507126493
993,803.2941589956898,239.80623250354773,15.72299036065909,-31.556057507126493
994,824.6735216451273,237.87089296683766,14.749766543558621,-29.616192642396097
995,808.9614708366319,242.9429881779894,14.043007529711259,-29.661361136611024
996,801.5501578362813,242.24547165145762,13.771948508991775,-29.684330697368495
997,801.5836798903686,239.14790443792057,14.713216012433183,-30.383068774379247
998,773.4555596275042,243.20894798203037,13.170367634603448,-27.81633647737015
999,773.4555596275042,243.20894798203037,13.170367634603448,-27.81633647737015
1000,811.7109777238006,242.49922701264182,13.198705290612208,-29.15811308581949
1001,798.6873516483589,239.60641887842354,14.064368902973175,-29.584784001430563
1002,798.6873516483589,239.60641887842354,14.064368902973175,-29.584784001430563
1003,789.4721951225908,240.8067586240429,15.777498290028735,-31.42255858519888
1004,789.4721951225908,240.8067586240429,15.777498290028735,-31.42255858519888
1005,825.0219299801165,241.53954384025624,12.700454150659349,-28.36853261646815
1006,799.4323561160904,238.31648650980594,16.028579686276863,-31.542667376562804
1007,816.0576059812072,238.42033063157646,15.193303663055953,-30.66268221945304
1008,816.0576059812072,238.42033063157646,15.193303663055953,-30.66268221945304
1009,784.4462536336958,243.74664448897917,13.748404050619186,-28.97211981282595
1010,805.5599175896461,239.56905862913493,13.820290750335635,-29.521097017976835
1011,828.734913893916,237.29991680435182,14.798922222595511,-29.04647498678802
1012,769.3583796256912,244.06540932826894,12.78455056570256,-27.125653124615077
1013,769.3583796256912,244.06540932826894,12.78455056570256,-27.125653124615077
1014,824.9695470877793,239.10661491014307,12.413654395547082,-27.590156304980624
1015,802.2382695253731,240.1278213289232,14.595969840760747,-30.477063494242813
1016,806.8319832871578,242.65661011030227,13.495399037878538,-29.386204294100033
1017,770.4590369446375,242.72421063379255,15.552796589769068,-30.670145385510118
1018,770.4590369446375,242.72421063379255,15.552796589769068,-30.670145385510118
1019,808.2673589769597,241.09406524361424,15.154235415451977,-30.906832521456046
1020,778.0147519219987,238.42476105451968,17.72886040889572,-32.73747223763863
1021,813.5501612273288,239.3369809353946,15.364617903269565,-31.018399944089243
1022,801.693069838691,238.40776324118872,14.62075017114637,-29.976151073497665
1023,805.6724838888828,243.7592628485361,14.387169222328549,-29.357981158562495
1024,793.8800412803184,245.6949062207921,13.346632370009074,-27.964376383327295
1025,800.2474276181672,241.47846990235502,15.810615406854373,-31.37271661890225
1026,810.4331441744712,243.96244085045504,13.320990879856687,-28.651928201858528
1027,805.6247868848072,237.935901901083,16.200268729321948,-31.63917706125354
1028,815.8798323530582,238.81953875310498,14.181457382413303,-29.798490548508827
1029,820.7225103700454,241.59236436428392,14.37316087523833,-29.413567719535145
1030,810.1254955362086,239.09562991902973,14.28647785399012,-30.05100792306889
1031,816.0421099299481,241.62530585705736,14.422191983254859,-29.916376001023618
1032,816.0421099299481,241.62530585705736,14.422191983254859,-29.916376001023618
1033,809.5043590632301,242.23670024779742,15.592639305148586,-30.158353308329602
1034,814.0073737510533,237.94739215575464,16.764620849287084,-31.500243357203598
1035,813.9591811882764,241.71711652756508,12.796386565200041,-28.76522716236142
1036,813.9591811882764,241.71711652756508,12.796386565200041,-28.76522716236142
1037,777.821843981761,242.7815101442052,14.755874235099697,-29.98162864907323
1038,777.821843981761,242.7815101442052,14.755874235099697,-29.98162864907323
1039,810.7482426547319,237.40558207782172,16.361498906516488,-31.525203424176745
1040,785.0682036791814,242.97133081352254,14.414341579607786,-29.779500801843792
1041,821.606096127892,239.24203112926637,13.483398499083405,-29.000805543172994
1042,802.8293832832647,241.28609231267077,16.123589855558688,-31.42887744689353
